Dealer Code,Dealer Code Description,Dealer City,PCR Number,PCR Year,VC Number,VC Description,Model,Sub Model,Chassis No,Chassis Type,Production Month,Kilometers Covered,Complaint Aggregate,Complaint Aggregate Description,Complaint Group,Complaint Group Description,Complaint Code,Complaint Code Description,Sale Month,Complaint Month,Complaint Reported Date,Diff between Complaint & Sales Month,Settlement Month,Settlement Date,Claim Category,Claim Category Description,Claims Indicator,No. of Complaints,Part Number,Part Description,Part Quantity,Part Rate,Actual Labour Charge,Miscellaneous Charge,Special Labour Charges,Total Expenses,Credit Amount,Customer Complaint,Investigation,Action Taken
2000620,CHETAN MOTORS,KOLHAPUR,890,2018,55301145000R,TATA Ultra 1518 5L / 45WB BS IV,ULTRA1518,ULTRA1518-LPT,MAT764011J7A02223,764011,JAN 2018,8009,R2,POWER STEERING,RB59019,POWER STEERING PUMP DEFECTIVE,RB59079,STRG PUMP SEAL LEAKY,JAN 2018,JUL 2018,30.07.2018,6,AUG 2018,25.08.2018,1,Normal Warranty,Regular Claims,1,207746800160,ASSY MALE ADAPTOR,1,140.19,55,12.62,7.01,214.82,214.82,POWER STEERING OIL LEAKAG,WHILE CHECKING OBSERVED POWER STEERING OIL LEAKAGE FROM NEARPOWERSTEERING HOLDER 0 RING DEFORMED CAUSING POWER STEERINGOIL LEKAGE FROMIT,Replaced With The New Power Steering O Ring W Spl Charges For Powersteering Oil Rs 192 - U Warrantydefer Txt 0002
2000620,CHETAN MOTORS,KOLHAPUR,917,2018,55301145000R,TATA Ultra 1518 5L / 45WB BS IV,ULTRA1518,ULTRA1518-LPT,MAT764011J7A02211,764011,JAN 2018,36671,K1,BRAKES,KC42059,BRK LINERS WORN/CRACKED/RIVET LOOSE,KC42059,BRK LINERS WORN/CRACKED,JAN 2018,AUG 2018,02.08.2018,7,AUG 2018,07.08.2018,1,Normal Warranty,Labour Only Claims,1,#,Not assigned,0,0,330,0,0,330,330,FRONT BOTH SIDE WHEELS BRAKE JAMMING,VEH REPORTED TO WORKSHOP FOR THE COMPLAINT FRONT BOTH WHEELBRAKEJAMMING AND NOT RELEASING QUICKLY SO WHILE CHECKING WE REMOVED FRONTBOTH WHEEL BRAKE DRUMS AND OBSERVED POWDER INFRONT BOTH AND ALSO SCAM BECAME STICKY NOT RELEASING PROPERLYCAUSING FR BOTH WHEELS BRAKEJAMMING,Front Both Brake Shoes Removed W Brake Ling Repolished Cleaned Andproper Y Fitted S-cam Greasing Done Found Problem Eliminateddefer Txt 0002
2000620,CHETAN MOTORS,KOLHAPUR,936,2018,55301145000R,TATA Ultra 1518 5L / 45WB BS IV,ULTRA1518,ULTRA1518-LPT,MAT764011J7A02311,764011,JAN 2018,15200,A1,ENGINE,AA01079,CYL HEAD COVER GASKET BLOWN/DAMAGED,AA01079,CYL HEAD COVER GASKET BLOWN/DAMAGED,JAN 2018,AUG 2018,05.08.2018,7,AUG 2018,25.08.2018,1,Normal Warranty,Regular Claims,0,#,Not assigned,0,0,0,0,1035,1035,1035,ENGINE OIL LEAKGE FROM CYLINDER COVER GASKET,WHILE CHECKING OBSERVED CYLINDER HEAD COVER GASKET TORN DEFORMED CAUSINGENGINE OIL LEAKAGE FROM IT,Replaced With The New Cylinder Head Cover Gasket W Spl Charges Forengine Oil Top Up Rs 7 5 Ltr Rs 1035 - U Warrantydefer Txt 0002
2000620,CHETAN MOTORS,KOLHAPUR,936,2018,55301145000R,TATA Ultra 1518 5L / 45WB BS IV,ULTRA1518,ULTRA1518-LPT,MAT764011J7A02311,764011,JAN 2018,15200,A1,ENGINE,AA01079,CYL HEAD COVER GASKET BLOWN/DAMAGED,AA01079,CYL HEAD COVER GASKET BLOWN/DAMAGED,JAN 2018,AUG 2018,05.08.2018,7,AUG 2018,25.08.2018,1,Normal Warranty,Regular Claims,1,570901155306,570901155306,1,517.91,165,46.61,25.9,755.42,755.42,ENGINE OIL LEAKGE FROM CYLINDER COVER GASKET,WHILE CHECKING OBSERVED CYLINDER HEAD COVER GASKET TORN DEFORMED CAUSINGENGINE OIL LEAKAGE FROM IT,Replaced With The New Cylinder Head Cover Gasket W Spl Charges Forengine Oil Top Up Rs 7 5 Ltr Rs 1035 - U Warrantydefer Txt 0002
2000620,CHETAN MOTORS,KOLHAPUR,943,2018,55301145000R,TATA Ultra 1518 5L / 45WB BS IV,ULTRA1518,ULTRA1518-LPT,MAT764011J7C07033,764011,MAR 2018,8602,K1,BRAKES,KC42059,BRK LINERS WORN/CRACKED/RIVET LOOSE,KC42059,BRK LINERS WORN/CRACKED,MAY 2018,AUG 2018,08.08.2018,3,AUG 2018,14.08.2018,1,Normal Warranty,Labour Only Claims,1,#,Not assigned,0,0,165,0,0,165,165,EXHAUST GAS LEAKAGE AND FR LHS WHEEL BRAKE JAMING,WHILE CHECKING WE FOUND EXHAUST LEAKING FROM FR EXHAUST PIPE AS GASKETFOUND WORN OUT ALSO FRONT LH WHEEL BRAKE JAMMINGAND NOT RELEASEDQUICKLY SO WHILE CHECKING WE REMOVED FRONTLHS WHEEL BRAKE DRUMOBSERVED POWDER INTO IT AND ALSO S CAM STICKY CAUSING NOT RELEASINGPROPERLY CAUSING THE PROBLEM OF BRAKE JAMMING,Replaced Exhaust Pipe Gasket With New One And Tightened Boltsproperly Also Front Lhs Brake Shoes Removed W Brake Ling Repolished Cleaned And Proper Y Fitted S-cam Greasing Done
2000620,CHETAN MOTORS,KOLHAPUR,943,2018,55301145000R,TATA Ultra 1518 5L / 45WB BS IV,ULTRA1518,ULTRA1518-LPT,MAT764011J7C07033,764011,MAR 2018,8602,M3,EXHAUST,MC49029,EXHAUST PIPE /MTG BKT DEFECTIVE,MC49089,EXHAUST PIPE GASKET TORN/DEFECTIVE,MAY 2018,AUG 2018,08.08.2018,3,AUG 2018,14.08.2018,1,Normal Warranty,Regular Claims,1,276349205301,GASKET BET INTERMEDIATE FLANGE,1,45,110,0.9,2.25,158.15,158.15,EXHAUST GAS LEAKAGE AND FR LHS WHEEL BRAKE JAMING,WHILE CHECKING WE FOUND EXHAUST LEAKING FROM FR EXHAUST PIPE AS GASKETFOUND WORN OUT ALSO FRONT LH WHEEL BRAKE JAMMINGAND NOT RELEASEDQUICKLY SO WHILE CHECKING WE REMOVED FRONTLHS WHEEL BRAKE DRUMOBSERVED POWDER INTO IT AND ALSO S CAM STICKY CAUSING NOT RELEASINGPROPERLY CAUSING THE PROBLEM OF BRAKE JAMMING,Replaced Exhaust Pipe Gasket With New One And Tightened Boltsproperly Also Front Lhs Brake Shoes Removed W Brake Ling Repolished Cleaned And Proper Y Fitted S-cam Greasing Done
2000620,CHETAN MOTORS,KOLHAPUR,960,2018,55302845000R,Ultra 1518 T 5L / 45 WB BS IV 20' HDLB,ULTRA1518,ULTRA1518-LPT,MAT764020J7B05038,764020,FEB 2018,10744,Q1,ELECTRICALS,QB54001,RELAYS - ALL COMPLAINTS,QB54581,AUX.RELAY DEFECTIVE,MAY 2018,AUG 2018,11.08.2018,3,AUG 2018,15.08.2018,1,Normal Warranty,Regular Claims,1,264354249905,RELAY 24V NO/NC,2,116.86,27.5,21.03,11.69,293.94,293.94,W S WIPERS NOT WORKING,INITIALLY CHECKED FOR WIPER LINKAGES WIPER MOTOR FOUND OK FURTHERCHECKING OBSERVED BOTH WIPER REPLAY RE 7031-1A-24A21ATM 24V10A SHORT DEFECTIVE CAUSING THE PROBLEM OF WIPERS NOT WORKING,Replaced Both Repaly U W Found Problem Solveddefer Txt 0002
2000620,CHETAN MOTORS,KOLHAPUR,1003,2018,28984131ABFR,ARCTIC_WHITE-TATA207 BSIV RX Common Rail,MOBIA,MOBIA-SC-4X2,MAT478014JSC03552,478014,MAR 2018,6794,D1,TRANSMISSION,DG27287,GBS-16 EXTENSION BOX CRACKED,DG27287,EXTENSION BOX/ARM CRACKED,MAR 2018,AUG 2018,12.08.2018,5,AUG 2018,25.08.2018,1,Normal Warranty,Regular Claims,0,#,Not assigned,0,0,0,0,3450,3450,3450,GEARS NOT SHIFTING,VEHICLE GOT B D AT NIMBAVADE VILLAGE NEAR ATPADI WHICH IS115 KMSAWAY 1 TIME DIST FROM OUR W S FOR COMPLAINT OF GEARS NOT SHIFTIING DEPUTED OUR ATM VAN WITH NECESSARY SPARES ANTOOLS TO ATTEND COMPLAINT WHILE CHECKING OBSERVED GEAR LEVER MOVING FREELY ANDGEARS NOT SHIFTING FURTHER CHEKING FOUNDGEAR SHIFTING LEVER EXTENSIONARM BROKEN AT THE PLACE WHICHCONNECTS IT INTO BRACKET EXT ARM INTO 2PIECES CAUSING THEPROBLEM REPEAT FAILURE,Replaced Extension Arm With New One Also Claiming Deputationcharges3450 - For Atm Van Usage For Attending B D Total Kms-230 To And Frough Cac No 1-80035929231defer Txt
2000620,CHETAN MOTORS,KOLHAPUR,1003,2018,28984131ABFR,ARCTIC_WHITE-TATA207 BSIV RX Common Rail,MOBIA,MOBIA-SC-4X2,MAT478014JSC03552,478014,MAR 2018,6794,D1,TRANSMISSION,DG27287,GBS-16 EXTENSION BOX CRACKED,DG27287,EXTENSION BOX/ARM CRACKED,MAR 2018,AUG 2018,12.08.2018,5,AUG 2018,25.08.2018,1,Normal Warranty,Regular Claims,1,268426713820,EXTENSION ARM,1,232.03,220,20.88,11.6,484.51,484.51,GEARS NOT SHIFTING,VEHICLE GOT B D AT NIMBAVADE VILLAGE NEAR ATPADI WHICH IS115 KMSAWAY 1 TIME DIST FROM OUR W S FOR COMPLAINT OF GEARS NOT SHIFTIING DEPUTED OUR ATM VAN WITH NECESSARY SPARES ANTOOLS TO ATTEND COMPLAINT WHILE CHECKING OBSERVED GEAR LEVER MOVING FREELY ANDGEARS NOT SHIFTING FURTHER CHEKING FOUNDGEAR SHIFTING LEVER EXTENSIONARM BROKEN AT THE PLACE WHICHCONNECTS IT INTO BRACKET EXT ARM INTO 2PIECES CAUSING THEPROBLEM REPEAT FAILURE,Replaced Extension Arm With New One Also Claiming Deputationcharges3450 - For Atm Van Usage For Attending B D Total Kms-230 To And Frough Cac No 1-80035929231defer Txt
2000620,CHETAN MOTORS,KOLHAPUR,1030,2018,55325331000R,SFC407EX/31WB 4PSCR BS-IV HDLB,407,407-SFC,MAT505269J8C07243,505269,MAR 2018,26105,A1,ENGINE,AN07309,FUEL FLEXIBLE PIPE LEAKING,AN07309,FUEL FLEXIBLE PIPE FILTER TO FIP LEAK/BURST,MAY 2018,AUG 2018,16.08.2018,3,AUG 2018,25.08.2018,1,Normal Warranty,Labour Only Claims,1,#,Not assigned,0,0,55,0,0,55,55,POOR PICKUP AND WATER IN FUEL SENSOR LIGHT BLINKING,VEH WAS B D AT VILLAGE- PETH NAKA WHICH IS 38 KMS AWAY FROMOUR W S FORCOMPLAINT-WATER IN FUEL SENSOR LIGHT BLINKING CONTINUOUSLY AND VEH FACING POOR PICKUP PROBLEM CHECKED WITH ICONNECT MOBILE DEVICE DTCSHOWN- P2269 WATER IN FUEL ALSO REMOVED FUEL LINE BETWEEN FILTER TOFIP FOUND CHOKED CAUSING THE PROBLEM OF POOR PICKUP DTC SCREENSHOTATTACHED TO JOBCARD,As Per Guidelines By Csm -water In Fuel Sensor Removed Cleanedproperly And Covered With Insulation Tape Fuel Line Removed Cleanedrefitted Fuel Filters Changed Claiming B D Chargesfor Atm Usage Totalkms-76 Cac No 1-80242294161
2000620,CHETAN MOTORS,KOLHAPUR,1030,2018,55325331000R,SFC407EX/31WB 4PSCR BS-IV HDLB,407,407-SFC,MAT505269J8C07243,505269,MAR 2018,26105,Q1,ELECTRICALS,QB54940,ERROR IN ENGINE PERFORMANCE ATTENDED BY DIAGNOSTIC KIT,QB54940,ERROR IN ENGINE PERFORMANCE ATTENDED BY DIAGNOSTIC KIT,MAY 2018,AUG 2018,16.08.2018,3,AUG 2018,25.08.2018,1,Normal Warranty,Labour Only Claims,1,#,Not assigned,0,0,220,0,1140,1360,1360,POOR PICKUP AND WATER IN FUEL SENSOR LIGHT BLINKING,VEH WAS B D AT VILLAGE- PETH NAKA WHICH IS 38 KMS AWAY FROMOUR W S FORCOMPLAINT-WATER IN FUEL SENSOR LIGHT BLINKING CONTINUOUSLY AND VEH FACING POOR PICKUP PROBLEM CHECKED WITH ICONNECT MOBILE DEVICE DTCSHOWN- P2269 WATER IN FUEL ALSO REMOVED FUEL LINE BETWEEN FILTER TOFIP FOUND CHOKED CAUSING THE PROBLEM OF POOR PICKUP DTC SCREENSHOTATTACHED TO JOBCARD,As Per Guidelines By Csm -water In Fuel Sensor Removed Cleanedproperly And Covered With Insulation Tape Fuel Line Removed Cleanedrefitted Fuel Filters Changed Claiming B D Chargesfor Atm Usage Totalkms-76 Cac No 1-80242294161
2000620,CHETAN MOTORS,KOLHAPUR,1031,2018,28984131ABFR,ARCTIC_WHITE-TATA207 BSIV RX Common Rail,MOBIA,MOBIA-SC-4X2,MAT478014JSC03552,478014,MAR 2018,7325,D1,TRANSMISSION,DG27287,GBS-16 EXTENSION BOX CRACKED,DG27287,EXTENSION BOX/ARM CRACKED,MAR 2018,AUG 2018,16.08.2018,5,SEP 2018,01.09.2018,1,Normal Warranty,Regular Claims,0,#,Not assigned,0,0,0,0,3600,3600,3600,GEARS NOT SHIFTING,VEHICLE AGAIN GOT B D ON DT 14AUG WITHIN 2 DAYS AT NIMBAVADE VILLAGE NEAR ATPADI - 120 KMS AWAY 1 TIME DIST FROM OURW S FOR REPEATEDCOMPLAINT OF GEARS NOT SHIFTING DEPUTED OURATM VAN WITH NECESSARYTOOLS TO ATTEND COMPLAINT CHECKED ANDOBSERVED GEAR LEVER MOVING FREELYAND GEARS NOT SHIFTING FURTHER CHEKING FOUND GEAR SHIFTING LEVEREXTENSION ARM BROKEN AT THE PLACE WHICH CONNECTS IT INTO BRACKET EXT ARM INTO 2 PIECES CAUSING THE PROBLEM REPEAT FAILURE 5TH TIME,Replaced Extension Arm With New Local Purchase Done After Disc Withcsm To Make Veh On Road As It Was Loaded Also Claiming Deputationcharges 3600 For Atm Van Usage For Attendingb D Total Kms-240 To And Frough Cac No - 80305270196
2000620,CHETAN MOTORS,KOLHAPUR,1031,2018,28984131ABFR,ARCTIC_WHITE-TATA207 BSIV RX Common Rail,MOBIA,MOBIA-SC-4X2,MAT478014JSC03552,478014,MAR 2018,7325,D1,TRANSMISSION,DG27287,GBS-16 EXTENSION BOX CRACKED,DG27287,EXTENSION BOX/ARM CRACKED,MAR 2018,AUG 2018,16.08.2018,5,SEP 2018,01.09.2018,1,Normal Warranty,Regular Claims,1,268426713820,EXTENSION ARM,1,220,220,19.8,11,470.8,470.8,GEARS NOT SHIFTING,VEHICLE AGAIN GOT B D ON DT 14AUG WITHIN 2 DAYS AT NIMBAVADE VILLAGE NEAR ATPADI - 120 KMS AWAY 1 TIME DIST FROM OURW S FOR REPEATEDCOMPLAINT OF GEARS NOT SHIFTING DEPUTED OURATM VAN WITH NECESSARYTOOLS TO ATTEND COMPLAINT CHECKED ANDOBSERVED GEAR LEVER MOVING FREELYAND GEARS NOT SHIFTING FURTHER CHEKING FOUND GEAR SHIFTING LEVEREXTENSION ARM BROKEN AT THE PLACE WHICH CONNECTS IT INTO BRACKET EXT ARM INTO 2 PIECES CAUSING THE PROBLEM REPEAT FAILURE 5TH TIME,Replaced Extension Arm With New Local Purchase Done After Disc Withcsm To Make Veh On Road As It Was Loaded Also Claiming Deputationcharges 3600 For Atm Van Usage For Attendingb D Total Kms-240 To And Frough Cac No - 80305270196
2000620,CHETAN MOTORS,KOLHAPUR,1099,2018,55301145000R,TATA Ultra 1518 5L / 45WB BS IV,ULTRA1518,ULTRA1518-LPT,MAT764011J7C06128,764011,MAR 2018,9502,Q1,ELECTRICALS,QB54199,WIPER MOTOR LINK ROD LOOSE/BROCKEN,QB54199,WIPER MOTOR LINK ROD LOOSE/INCORRECT ADJUSTEMNT,MAR 2018,AUG 2018,18.08.2018,5,AUG 2018,24.08.2018,1,Normal Warranty,Regular Claims,1,585882400125,ASSY WIPING LINKAGES  SPINDLE RHD,1,8306.14,110,747.55,415.31,9579,9579,WIPER NOT WORKING,VEHICLE REPORTED FOR WIPER NOT WORKING OBSEVED WIPER LINK ROD NEAR FIBERBUSH HOLE ABLONG CAUING WIPER NOT WORKING,Replaced With The New Wiper Linkage Assy U Warrantydefer Txt 0002
2000620,CHETAN MOTORS,KOLHAPUR,1108,2018,55302845000R,Ultra 1518 T 5L / 45 WB BS IV 20' HDLB,ULTRA1518,ULTRA1518-LPT,MAT764020J7B05038,764020,FEB 2018,11286,A1,ENGINE,AH02089,INCORRECT VALVE TIMING,AH02089,INCORRECT VALVE TIMING,MAY 2018,AUG 2018,20.08.2018,3,AUG 2018,25.08.2018,1,Normal Warranty,Labour Only Claims,1,#,Not assigned,0,0,110,0,0,110,110,FUEL AVERAGE LOW RHS DOOR GLASS NOT OPERATING,CUSTOMER SAID THAT VEH GETTING LOW KMPL 3 5-4 KMPL SO REPORTED TOW S CHECKED ALL PARAMETERS FUEL FILTERS AIR FILTER FUEL LINES FOUNDOK ALSO CHECKED VALVE SETTING FOUND OK INTAKEVALVE 0 6 MM AND EXHAUSTVALVE-0 7 MM FURTHER CHECKING DIAGNOSTIC KIT FAULT CODES-P0503-00 P0500-00 P0833-00 OBSERVED-ALSO RHS WINDOW GLASS NOT OPERATINGREMOVED DOOR PAD AND OBSERVED WINDOW REGULATOR MTG BOLT GOT MISALIGNED,Valve Setting Checked As Per Std Parameters Fault Codes Cleared Withdiagnostic Tool And Rhs Window Regulator Removed And Refitted Aligned Properly Diagnostic Screenshot Attached To Job Card
2000620,CHETAN MOTORS,KOLHAPUR,1108,2018,55302845000R,Ultra 1518 T 5L / 45 WB BS IV 20' HDLB,ULTRA1518,ULTRA1518-LPT,MAT764020J7B05038,764020,FEB 2018,11286,P1,CAB / COWL,PA71239,WINDOW WINDING REGULATOR DEFECTIVE,PA51239,WINDOW WINDING REGULATOR DEFECTIVE,MAY 2018,AUG 2018,20.08.2018,3,AUG 2018,25.08.2018,1,Normal Warranty,Labour Only Claims,1,#,Not assigned,0,0,220,0,0,220,220,FUEL AVERAGE LOW RHS DOOR GLASS NOT OPERATING,CUSTOMER SAID THAT VEH GETTING LOW KMPL 3 5-4 KMPL SO REPORTED TOW S CHECKED ALL PARAMETERS FUEL FILTERS AIR FILTER FUEL LINES FOUNDOK ALSO CHECKED VALVE SETTING FOUND OK INTAKEVALVE 0 6 MM AND EXHAUSTVALVE-0 7 MM FURTHER CHECKING DIAGNOSTIC KIT FAULT CODES-P0503-00 P0500-00 P0833-00 OBSERVED-ALSO RHS WINDOW GLASS NOT OPERATINGREMOVED DOOR PAD AND OBSERVED WINDOW REGULATOR MTG BOLT GOT MISALIGNED,Valve Setting Checked As Per Std Parameters Fault Codes Cleared Withdiagnostic Tool And Rhs Window Regulator Removed And Refitted Aligned Properly Diagnostic Screenshot Attached To Job Card
2000620,CHETAN MOTORS,KOLHAPUR,1108,2018,55302845000R,Ultra 1518 T 5L / 45 WB BS IV 20' HDLB,ULTRA1518,ULTRA1518-LPT,MAT764020J7B05038,764020,FEB 2018,11286,Q1,ELECTRICALS,QB54940,ERROR IN ENGINE PERFORMANCE ATTENDED BY DIAGNOSTIC KIT,QB54940,ERROR IN ENGINE PERFORMANCE ATTENDED BY DIAGNOSTIC KIT,MAY 2018,AUG 2018,20.08.2018,3,AUG 2018,25.08.2018,1,Normal Warranty,Labour Only Claims,1,#,Not assigned,0,0,220,0,0,220,220,FUEL AVERAGE LOW RHS DOOR GLASS NOT OPERATING,CUSTOMER SAID THAT VEH GETTING LOW KMPL 3 5-4 KMPL SO REPORTED TOW S CHECKED ALL PARAMETERS FUEL FILTERS AIR FILTER FUEL LINES FOUNDOK ALSO CHECKED VALVE SETTING FOUND OK INTAKEVALVE 0 6 MM AND EXHAUSTVALVE-0 7 MM FURTHER CHECKING DIAGNOSTIC KIT FAULT CODES-P0503-00 P0500-00 P0833-00 OBSERVED-ALSO RHS WINDOW GLASS NOT OPERATINGREMOVED DOOR PAD AND OBSERVED WINDOW REGULATOR MTG BOLT GOT MISALIGNED,Valve Setting Checked As Per Std Parameters Fault Codes Cleared Withdiagnostic Tool And Rhs Window Regulator Removed And Refitted Aligned Properly Diagnostic Screenshot Attached To Job Card
2000620,CHETAN MOTORS,KOLHAPUR,1115,2018,28949031ABFR,ARCTIC_WHITE-XENON YODHA 4SPCR10 BS IV C,XENON,XENON-YODHA-4X2,MAT464603JSB02087,464603,FEB 2018,14126,A1,ENGINE,AQ22019,ENGINE MOUNTING DEFECTIVE (FRONT),AQ22019,FRONT ENG MTG DEFECTTIVE,FEB 2018,AUG 2018,20.08.2018,6,OCT 2018,09.10.2018,1,Normal Warranty,Regular Claims,1,253422125113,FRONT ENGINE SUPPORT-LEFT (PAINTED,1,1026.33,93.75,92.37,51.32,1263.77,1263.77,NOISE IN FRONT ENGINE SUPPORT-LEFT,WHICLE CHECKING OBSERVED FRONT ENGINE SUPPORT-LEFT PAINTEDBROKENCAUSING NOSIE COMING FROM IT,Replaced With The New Front Engine Support-left Painted Uwarrantydefer Txt 0004
2000620,CHETAN MOTORS,KOLHAPUR,1116,2018,28211427000RBD54,5 CUM UB box TIP LPK912/27 EX 497CR BSIV,912,912CR-LPK,MAT454206J7A01060,454206,JAN 2018,11067,Q1,ELECTRICALS,QB54940,ERROR IN ENGINE PERFORMANCE ATTENDED BY DIAGNOSTIC KIT,QB54940,ERROR IN ENGINE PERFORMANCE ATTENDED BY DIAGNOSTIC KIT,FEB 2018,AUG 2018,20.08.2018,6,AUG 2018,23.08.2018,1,Normal Warranty,Labour Only Claims,1,#,Not assigned,0,0,220,0,0,220,220,CHECK ENGINE LIGHT REMAINS ON,CHECK ALL THE PARAMETERS FOUND OK CHECKING WITH DIAGNOSTIC KIT ERRORSHOWING P0401 HMF SENSOR POSITIVE GOVERNOR DEVIATIONP0402 HMF SENSORNEGATIVE GOVERNOR DEVIATION P1219 ENGINESTARTING DISABILITY DUE TOLESS RAIL PRESSURE P1118 COOLANTTEMPERATURE SENSOR PHYSICAL RANGVALVE P062C VEHICLE SPEED SENSOR PLAUSIBILITY ERROR P2264 DEFECTIVEWATER IN FUEL SENSOR,Check The Vehicle Real Pressure Socket Cleaned Sensor And Remove Theerror With Diagnostic Kit Take Trail Found Ok U Warrantydefer Txt 0002
2000620,CHETAN MOTORS,KOLHAPUR,1138,2018,55301145000R,TATA Ultra 1518 5L / 45WB BS IV,ULTRA1518,ULTRA1518-LPT,MAT764011J7C07033,764011,MAR 2018,9672,Q1,ELECTRICALS,QB54309,MAIN/CHASSIS WIRING HARNESS BURNT,QB54309,MAIN/CHASSIS WIRING HARNESS BURNT,MAY 2018,AUG 2018,23.08.2018,3,SEP 2018,01.09.2018,1,Normal Warranty,Regular Claims,0,#,Not assigned,0,0,220,0,1440,1660,1660,VEHICLE NOT STARTING ALSO ALL ELECTRICAL EQUIPMENTS IN CABINH L BLINKERS NOT WORKING,VEH GOT B D AT KHARSING VILLAGE-48KMS AWAY FROM OUR W S ASPERCOMPLAINT SEND ATM VAN OBSERVED VEH NOT STARTING ALSO ALL OTHER ELECTRICAL EQUIPMENTS NOT WORKING INITIALLY CHECKEDIGNITION SWITCH FUSES BUT WERE OK FURTHER CHECKED WIRING HARNESS UNDER CABIN WHICH FOUND CUT DAMAGED DUE TO FOULING WITHBODY PARTS DURING CABINLIFTING LOWERING ALSO FOUND IGNITIONRELAY 24V TYCO V23134 J53-D642 GOTSHORT DAMAGED,Repaired Damaged Wiring Harness Connected Properly Also Replacedignition Relay Claiming Deputation Charges For Atm Van Usage Totaldistance 96 Kms Cac No-1-80526561921de
2000620,CHETAN MOTORS,KOLHAPUR,1138,2018,55301145000R,TATA Ultra 1518 5L / 45WB BS IV,ULTRA1518,ULTRA1518-LPT,MAT764011J7C07033,764011,MAR 2018,9672,Q1,ELECTRICALS,QB54309,MAIN/CHASSIS WIRING HARNESS BURNT,QB54309,MAIN/CHASSIS WIRING HARNESS BURNT,MAY 2018,AUG 2018,23.08.2018,3,SEP 2018,01.09.2018,1,Normal Warranty,Regular Claims,1,550754244601,IGNITION RELAY(24V 50A NO WITH RESISTOR),1,849.38,27.5,76.44,42.47,995.79,995.79,VEHICLE NOT STARTING ALSO ALL ELECTRICAL EQUIPMENTS IN CABINH L BLINKERS NOT WORKING,VEH GOT B D AT KHARSING VILLAGE-48KMS AWAY FROM OUR W S ASPERCOMPLAINT SEND ATM VAN OBSERVED VEH NOT STARTING ALSO ALL OTHER ELECTRICAL EQUIPMENTS NOT WORKING INITIALLY CHECKEDIGNITION SWITCH FUSES BUT WERE OK FURTHER CHECKED WIRING HARNESS UNDER CABIN WHICH FOUND CUT DAMAGED DUE TO FOULING WITHBODY PARTS DURING CABINLIFTING LOWERING ALSO FOUND IGNITIONRELAY 24V TYCO V23134 J53-D642 GOTSHORT DAMAGED,Repaired Damaged Wiring Harness Connected Properly Also Replacedignition Relay Claiming Deputation Charges For Atm Van Usage Totaldistance 96 Kms Cac No-1-80526561921de
2000620,CHETAN MOTORS,KOLHAPUR,1157,2018,55301145000R,TATA Ultra 1518 5L / 45WB BS IV,ULTRA1518,ULTRA1518-LPT,MAT764011J7B03382,764011,FEB 2018,18136,Q1,ELECTRICALS,QB54940,ERROR IN ENGINE PERFORMANCE ATTENDED BY DIAGNOSTIC KIT,QB54940,ERROR IN ENGINE PERFORMANCE ATTENDED BY DIAGNOSTIC KIT,FEB 2018,AUG 2018,24.08.2018,6,AUG 2018,28.08.2018,1,Normal Warranty,Labour Only Claims,1,#,Not assigned,0,0,220,0,0,220,220,EXHAUST LEAK FROM SILENCER PIPE FRONT POOR PICKUP FUEL AVERAGE LOW,WHILE CHECKING WE FOUND EXHAUST LEAKING FROM SILENCER MUFFLER NEARGASKET AS MOUNTING NUT BOLTS WERE LOOSE AND GASKET DAMAGED ALSO FORPOOR PICKUP COMPLAINT CHECKED WITH I-CONNECT MOBILE DEVICE DIAGNOSTICKIT CLEARED DTC-P0833-00 P0830-00 SCREENSHOT ATTACHED TO JOBCARD ALSO CHECKED CONDITION OF FUELFILTERS AIR CLEANER,So Replaced With New Exhaust Gasket And Mtg Nut Bolts Diagnosticcheckup Donedefer Txt 0002
2000620,CHETAN MOTORS,KOLHAPUR,1162,2018,28947531AD3R,ARCTIC_SILVR-TATA XENON CC4X2 4SPCR BSIV,XENON,XENON-CC-4X2,MAT464212JSB02416,464212,FEB 2018,15307,F1,SUSPENSION,FA32069,SPRING BUSH/PIN WORN/DAMAGED,FA32069,SPRING BUSH/PIN WORN/DAMAGED,MAR 2018,AUG 2018,26.08.2018,5,AUG 2018,30.08.2018,1,Normal Warranty,Regular Claims,1,289832400138,RUBBER BUSHING ASSY,4,295.28,440,106.3,59.06,1786.48,1786.48,REAR SUSPENSION NOISY,VEH REPORTED FOR COMPLAINT-REAR SUSPENSION NOISE TOO HIGH ATJUST 15307KMS TOO EARLIER WE TOOK VEHICLE TRIAL AND ALSONOTICED IT HENCECHECKED REAR BOTH SIDE LEAF BUSH AND FOUND REAR BOTH SIDE SPRING LEAFRUBBER BUSH PERISHED DAMAGED TOO EARLIER AT JUST 15307 KMS CAUSINGTHE PROBLEM OF NOISY SUSPENSION,Replaced Rear Both Side Spring Leaf Bush Took Vehicle Trialfoundcomplaint Resolveddefer Txt 0002
